 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.13.pdb,0.236,0.194,0.000,0.615,0.700,0.048,0.156,0.755,0.091,0.048,0.039,0.180,0.233,0.200,0.134,0.345,0.000,0.023,0.000,0.000,0.182,0.750,0.720,0.033,0.122,0.047,0.010,0.000,0.708,0.234
model.000.14.pdb,0.000,0.059,0.508,0.035,0.000,0.333,0.013,0.023,0.060,0.508,0.105,0.101,0.013,0.048,0.026,0.013,0.171,0.614,0.655,0.393,0.065,0.000,0.034,0.500,0.231,0.324,0.464,0.161,0.024,0.012
model.000.15.pdb,0.269,0.135,0.000,0.640,0.729,0.036,0.143,0.826,0.093,0.049,0.040,0.167,0.263,0.155,0.194,0.440,0.000,0.036,0.000,0.000,0.101,0.783,0.750,0.045,0.111,0.060,0.011,0.000,0.702,0.149
model.000.16.pdb,0.036,0.667,0.026,0.237,0.156,0.000,0.145,0.190,0.106,0.000,0.095,0.000,0.016,0.622,0.161,0.105,0.000,0.000,0.052,0.000,0.426,0.141,0.119,0.000,0.000,0.000,0.000,0.020,0.109,0.619
model.000.17.pdb,0.097,0.000,0.379,0.050,0.062,0.630,0.042,0.075,0.077,0.517,0.096,0.385,0.213,0.000,0.041,0.014,0.300,0.467,0.333,0.306,0.054,0.063,0.103,0.462,0.559,0.579,0.590,0.070,0.079,0.000
model.000.18.pdb,0.196,0.181,0.000,0.627,0.826,0.012,0.090,0.809,0.051,0.048,0.013,0.127,0.159,0.203,0.293,0.553,0.000,0.036,0.000,0.000,0.116,0.804,0.735,0.056,0.083,0.047,0.000,0.000,0.688,0.200
model.000.19.pdb,0.158,0.135,0.011,0.519,0.766,0.062,0.043,0.787,0.012,0.103,0.000,0.207,0.180,0.155,0.254,0.532,0.000,0.075,0.011,0.000,0.056,0.708,0.750,0.081,0.154,0.114,0.022,0.000,0.702,0.132
model.000.20.pdb,0.039,0.054,0.672,0.000,0.000,0.571,0.090,0.010,0.159,0.435,0.182,0.186,0.090,0.056,0.036,0.000,0.435,0.547,0.561,0.533,0.085,0.000,0.000,0.452,0.355,0.464,0.662,0.125,0.000,0.023
model.000.21.pdb,0.000,0.070,0.397,0.000,0.000,0.182,0.016,0.000,0.057,0.279,0.094,0.000,0.000,0.057,0.000,0.000,0.115,0.368,0.577,0.365,0.079,0.000,0.000,0.232,0.038,0.096,0.208,0.244,0.000,0.015
model.000.22.pdb,0.000,0.440,0.027,0.061,0.029,0.014,0.000,0.043,0.014,0.014,0.031,0.000,0.000,0.489,0.216,0.091,0.000,0.028,0.147,0.015,0.164,0.014,0.014,0.038,0.013,0.013,0.025,0.068,0.030,0.383
model.000.23.pdb,0.130,0.111,0.000,0.447,0.605,0.029,0.018,0.628,0.000,0.029,0.000,0.191,0.184,0.133,0.224,0.487,0.000,0.029,0.000,0.000,0.016,0.581,0.591,0.026,0.118,0.057,0.000,0.000,0.610,0.105
model.000.24.pdb,0.579,0.054,0.037,0.382,0.426,0.127,0.222,0.368,0.169,0.026,0.091,0.333,0.500,0.056,0.062,0.158,0.094,0.013,0.000,0.028,0.111,0.462,0.393,0.024,0.183,0.108,0.060,0.000,0.396,0.076
